obj,avg_cost,budget,avg_cost_normalized,setup_number,test_number,num_reps,num_candidates,num_training_samples,ratio,num_users_TSG,num_users_CELF,alpha,beta
CES-2,2.3509189859252126,13.057370484746508,0.18004536125183346,4,3,10,89,100,0.998965626209838,5,4,2,8
CES-2,2.346294081538723,13.043209649590173,0.17988625074445885,4,4,10,89,100,1.0246060140884914,5,4,2,8
CES-2,2.3447744161935784,13.038553624600413,0.1798339358569335,4,5,10,89,100,0.9636834464156544,4,4,2,8
CES-2,2.3566993003570422,13.075049664429658,0.18024400372018345,4,6,10,89,100,1.0,4,4,2,8
CES-2,2.348361241139429,13.049540719626286,0.17995738636284214,4,7,10,89,100,0.9748394786235516,5,4,2,8
CES-2,2.3469518566962613,13.045224510573439,0.17990888963191132,4,8,10,89,100,1.0181860445040762,5,4,2,8
CES-2,2.35484890370454,13.06939253529629,0.18018044047149392,4,9,10,89,100,1.0,4,4,2,8
CES-2,2.353792547174514,13.066162000743015,0.1801441423304459,4,10,10,89,100,1.0,4,4,2,8
CES-2,2.959175537603025,12.985819878091927,0.2278774513571824,5,1,10,89,100,1.0,3,3,2,8
CES-2,2.9922839967979127,13.063980982114732,0.22904840422643802,5,2,10,89,100,1.0,3,3,2,8
CES-2,2.9548752403804555,12.975636091953234,0.22772488527270765,5,3,10,89,100,0.974966915478884,3,3,2,8
CES-2,3.014372831684464,13.115888621517827,0.22982604676431198,5,4,10,89,100,1.0113879472777931,4,3,2,8
CES-2,2.9901741359992813,13.059012968908858,0.22897397706230505,5,5,10,89,100,0.9852099977454668,4,3,2,8
CES-2,2.998353633537513,13.078263238410713,0.22926237061289464,5,6,10,89,100,0.9995091220462352,4,3,2,8
CES-2,2.9773295007085196,13.028730513017376,0.2285203073111217,5,7,10,89,100,0.9840456560749572,4,3,2,8
CES-2,2.992596198256554,13.064715963778818,0.2290594151876977,5,8,10,89,100,1.0,3,3,2,8
CES-2,2.9971203070388484,13.075362303562267,0.2292189109147905,5,9,10,89,100,1.0399823211912986,4,3,2,8
CES-2,2.9900392888537803,13.05869538997998,0.2289692193255428,5,10,10,89,100,1.0,3,3,2,8
CES-2,3.6343506586383247,13.069456478362136,0.2780797093326242,6,1,10,89,100,0.9462401692270138,3,3,2,8
CES-2,3.6245665290086526,13.050729989819832,0.2777290260265886,6,2,10,89,100,1.012534354141864,3,3,2,8
CES-2,3.6134491855619437,13.029421198778625,0.27732998499585443,6,3,10,89,100,1.0232338594110315,3,3,2,8
CES-2,3.5975120650192323,12.998817238052595,0.2767568771170899,6,4,10,89,100,1.0226535593888877,3,3,2,8
CES-2,3.633088671694469,13.067042490029344,0.278034503558602,6,5,10,89,100,0.9705320718074214,3,3,2,8
CES-2,3.646033067294804,13.091783355264182,0.2784978156416513,6,6,10,89,100,1.0410081108179352,3,3,2,8
CES-2,3.648309168461728,13.096129185584418,0.278579198231918,6,7,10,89,100,0.9899960494823812,3,3,2,8
CES-2,3.659528437736911,13.11753078080327,0.27897997716860057,6,8,10,89,100,0.9721087703751684,3,3,2,8
CES-2,3.615629211206525,13.033602259416506,0.27740828201154505,6,9,10,89,100,1.062207215447222,3,3,2,8
CES-2,3.680342487749855,13.157148779942574,0.2797218872648423,6,10,10,89,100,0.985299018652388,3,3,2,8
CES-2,4.240533151659167,13.015287745312655,0.3258117096324942,7,1,10,89,100,1.0,2,2,2,8
CES-2,4.284474346665702,13.086174013319061,0.3274046594753348,7,2,10,89,100,1.0,2,2,2,8
CES-2,4.248802049888318,13.028655067573045,0.3261120988967725,7,3,10,89,100,1.0,2,2,2,8
CES-2,4.231984854678119,13.001455084872198,0.3255008633304615,7,4,10,89,100,1.0,2,2,2,8
CES-2,4.254298815875756,13.037533845370149,0.32631162199333663,7,5,10,89,100,1.0,2,2,2,8
CES-2,4.247622241508116,13.026748608576725,0.3260692571215743,7,6,10,89,100,1.0,2,2,2,8
CES-2,4.294825921197656,13.102820428843234,0.3277787362286869,7,7,10,89,100,1.0,2,2,2,8
CES-2,4.264699694054099,13.054318467779215,0.3266888045193832,7,8,10,89,100,1.0,2,2,2,8
CES-2,4.283913871567592,13.085272138766813,0.327384392631464,7,9,10,89,100,1.0,2,2,2,8
CES-2,4.2591608958124425,13.045382666243482,0.32648799999049016,7,10,10,89,100,1.0,2,2,2,8
CES-2,4.888500993977519,13.034162367315938,0.3750529459595939,8,1,10,89,100,1.0135512527091488,2,2,2,8
CES-2,4.888642846292402,13.034360270104456,0.3750581344222141,8,2,10,89,100,1.0,2,2,2,8
CES-2,4.927300734702476,13.088186787840304,0.3764693165351391,8,3,10,89,100,1.0,2,2,2,8
CES-2,4.863765280504572,12.999608846640726,0.37414704841380175,8,4,10,89,100,1.0,2,2,2,8
CES-2,4.897565054649074,13.046802181675409,0.375384326860404,8,5,10,89,100,1.0,2,2,2,8
CES-2,4.92899482183721,13.090540775309481,0.3765310315624208,8,6,10,89,100,1.0,2,2,2,8
CES-2,4.881255556060135,13.024050207337586,0.3747878331511727,8,7,10,89,100,1.0,2,2,2,8
CES-2,4.887266599898196,13.03244010293802,0.37500779296092185,8,8,10,89,100,1.0,2,2,2,8
CES-2,4.876350591027017,13.017200297812991,0.3746082475082057,8,9,10,89,100,1.0,2,2,2,8
CES-2,4.8908086060793226,13.037381436462205,0.3751373410308445,8,10,10,89,100,1.0,2,2,2,8
CES-2,5.539450595233265,13.052150996384926,0.4244090186182749,9,1,10,89,100,1.1237729829566552,2,2,2,8
CES-2,5.533991098686101,13.045454561603618,0.4242083763776365,9,2,10,89,100,0.9887612518164516,2,2,2,8
CES-2,5.532295914880086,13.043374635320745,0.4241460564890111,9,3,10,89,100,1.0658869971219824,2,2,2,8
CES-2,5.565175409322324,13.083659946500106,0.4253531070112391,9,4,10,89,100,1.053175690136756,2,2,2,8
CES-2,5.557722523755122,13.074538799362536,0.4250798142131097,9,5,10,89,100,0.9688845416121622,2,2,2,8
CES-2,5.512398547153418,13.018937496817319,0.4234138575825415,9,6,10,89,100,0.9520724173933324,2,2,2,8
CES-2,5.5376640522367415,13.049960045633625,0.4243433721538164,9,7,10,89,100,0.9440810275078382,2,2,2,8
CES-2,5.527659769791267,13.037684635685265,0.4239755696085473,9,8,10,89,100,0.8662670213331675,2,2,2,8
CES-2,5.5613978568040725,13.07903758528165,0.4252146092968285,9,9,10,89,100,0.9401263402051152,2,2,2,8
CES-2,5.5901900755699385,13.114229429582805,0.4262690465792602,9,10,10,89,100,1.0576003960977238,2,2,2,8
CES-2,6.210607918800926,13.088357557832902,0.4745139251703974,10,1,10,89,100,0.9297874239188236,2,2,2,8
CES-2,6.15644141290008,13.029074718776755,0.4725156272246847,10,2,10,89,100,0.9589319241793772,2,2,2,8
CES-2,6.12962584223199,12.999629883256748,0.4715231046790663,10,3,10,89,100,1.0189702455631544,2,2,2,8
CES-2,6.175153447054572,13.049583547180779,0.4732069360472922,10,4,10,89,100,1.0922704540912798,2,2,2,8
CES-2,6.229942238850873,13.109455550087194,0.475225093448632,10,5,10,89,100,0.8958350205057888,2,2,2,8
CES-2,6.186573053342823,13.062084458307385,0.4736283150740316,10,6,10,89,100,0.9790459977274032,2,2,2,8
CES-2,6.127716644437095,12.997531038298714,0.4714523570962113,10,7,10,89,100,1.1046812417339529,2,2,2,8
CES-2,6.197803569560251,13.07436714214127,0.4740423381246122,10,8,10,89,100,1.0039617407440289,2,2,2,8
CES-2,6.1563243780729415,13.028946347986492,0.472511300119395,10,9,10,89,100,0.8633514503184331,2,2,2,8
CES-2,6.097790979471347,12.964589982275223,0.4703419844212624,10,10,10,89,100,0.9406848255850327,2,2,2,8
square_root,0.4347153765036105,13.041461295108313,0.03333333333333333,1,1,10,89,100,1.001556911402793,29,29,2,8
square_root,0.4340936921194121,13.022810763582365,0.03333333333333333,1,2,10,89,100,0.9952202763271866,30,30,2,8
square_root,0.43313530593317584,12.994059177995277,0.03333333333333333,1,3,10,89,100,1.0021959635724051,30,30,2,8
square_root,0.4335000009454065,13.005000028362195,0.03333333333333333,1,4,10,89,100,1.0009649924700237,30,30,2,8
square_root,0.4345444124002785,13.036332372008355,0.03333333333333333,1,5,10,89,100,0.9976195050704084,30,30,2,8
square_root,0.4329772810112232,12.989318430336695,0.03333333333333333,1,6,10,89,100,1.0004813769941212,30,30,2,8
square_root,0.4357982594807998,13.073947784423995,0.03333333333333333,1,7,10,89,100,0.9983217583565897,30,30,2,8
square_root,0.4340146830415115,13.020440491245346,0.03333333333333333,1,8,10,89,100,0.9999999999999998,30,30,2,8
square_root,0.4341054743359683,13.023164230079047,0.03333333333333333,1,9,10,89,100,1.0049222276989929,29,29,2,8
square_root,0.4356693221922807,13.070079665768422,0.03333333333333333,1,10,10,89,100,1.002357576698505,30,30,2,8
square_root,1.0766893461656386,13.079362664575848,0.08231971035421665,2,1,10,89,100,0.9892865685958984,11,11,2,8
square_root,1.0809668399169798,13.111908958249204,0.082441606585203,2,2,10,89,100,0.991338571898884,11,11,2,8
square_root,1.070844647642007,13.03479399136335,0.08215278648450693,2,3,10,89,100,0.9920525814725808,11,11,2,8
square_root,1.0722405577829242,13.045448806133573,0.08219269215780364,2,4,10,89,100,0.9813936142917394,10,11,2,8
square_root,1.0791760973609992,13.0982910277721,0.08239060310027004,2,5,10,89,100,0.9866048586586827,11,11,2,8
square_root,1.0747097148556104,13.064279713035535,0.08226321989900948,2,6,10,89,100,0.9832416686699064,10,11,2,8
square_root,1.0771196040968811,13.082639113774835,0.08233198169953122,2,7,10,89,100,0.9989217913749568,11,11,2,8
square_root,1.0714548428504589,13.039452336796383,0.08217023347114752,2,8,10,89,100,0.9895490868867878,11,11,2,8
square_root,1.0736184722827329,13.055959902258707,0.08223205955902138,2,9,10,89,100,1.0144649598876865,11,11,2,8
square_root,1.0691031482181284,13.021492225171844,0.08210296713547507,2,10,10,89,100,1.0025833029111226,11,11,2,8
square_root,1.708540783389067,13.040674553796842,0.13101628879248572,3,1,10,89,100,0.9950688575269256,7,7,2,8
square_root,1.7177796497032602,13.081018693160715,0.13131849208360086,3,2,10,89,100,0.9983022230653134,7,7,2,8
square_root,1.7138030310989532,13.063666706149045,0.13118851465280182,3,3,10,89,100,0.9670211816458436,6,7,2,8
square_root,1.7096837458885519,13.045671402270484,0.13105371836906732,3,4,10,89,100,0.9748357047201728,6,6,2,8
square_root,1.7180798485642579,13.082327813283687,0.1313282982268441,3,5,10,89,100,0.9838775791320292,7,6,2,8
square_root,1.697579275681878,12.992669279608185,0.13065669872365682,3,6,10,89,100,0.9737373020319844,6,6,2,8
square_root,1.712130897576387,13.056364462195372,0.13113381619622005,3,7,10,89,100,0.9651321557690596,7,7,2,8
square_root,1.6941471603564586,12.977607372013106,0.13054387544579105,3,8,10,89,100,0.9482351876188893,6,7,2,8
square_root,1.7272860617995611,13.122420442870565,0.13162861754959224,3,9,10,89,100,1.002627221936753,7,7,2,8
square_root,1.697924407357969,12.99418307210636,0.1306680379933061,3,10,10,89,100,0.970631047825041,6,7,2,8
square_root,2.3439890031871844,13.03614665258342,0.17980689122752908,4,1,10,89,100,0.9719583925432944,5,5,2,8
square_root,2.3474265730210297,13.0466784621419,0.1799252261663884,4,2,10,89,100,1.0399062901038647,5,5,2,8
square_root,2.337515374075484,13.016292388404992,0.1795838096075468,4,3,10,89,100,0.9675643214892756,5,5,2,8
square_root,2.3553686989413327,13.070981902484407,0.18019829852978733,4,4,10,89,100,0.9623316043599568,5,5,2,8
square_root,2.3581721880663915,13.079551082732275,0.18029458145392072,4,5,10,89,100,1.0100616873435295,5,5,2,8
square_root,2.3432834232300417,13.033983996161515,0.1797825917171706,4,6,10,89,100,0.969976439476526,5,5,2,8
square_root,2.337329509163625,13.015721949454589,0.17957740018113774,4,7,10,89,100,0.9866432042937776,5,5,2,8
square_root,2.3367397421671963,13.013911743944563,0.17955706079338465,4,8,10,89,100,0.9753683391916677,5,5,2,8
square_root,2.365999186120105,13.1034485373353,0.18056309217979727,4,9,10,89,100,0.9818426283450198,5,5,2,8
square_root,2.344698749788078,13.038321755151474,0.17983133058222633,4,10,10,89,100,0.9646384385809236,5,5,2,8
square_root,3.0040605348297302,13.091678855177953,0.2294633536356248,5,1,10,89,100,0.9874801318354196,4,4,2,8
square_root,2.9744798480757018,13.022003390959766,0.2284195264563261,5,2,10,89,100,1.0262555918501983,4,4,2,8
square_root,2.9696753151270223,13.010654163809464,0.2282495005814152,5,3,10,89,100,1.0478103939988523,4,3,2,8
square_root,2.9840083152952515,13.044484541065163,0.2287563227125867,5,4,10,89,100,1.0268498726556607,4,4,2,8
square_root,2.988495259353128,13.055058533911948,0.2289147345904412,5,5,10,89,100,0.9993729429281776,4,4,2,8
square_root,2.9831489071571538,13.042458346909394,0.22872596774396106,5,6,10,89,100,1.0277742536711916,4,3,2,8
square_root,3.0056738093923347,13.095468997254267,0.2295201347903261,5,7,10,89,100,1.0480674313278062,4,4,2,8
square_root,2.983418502409194,13.043093992687616,0.2287354905271553,5,8,10,89,100,1.0212665140767858,4,3,2,8
square_root,2.9893253695218163,13.057013917759535,0.22894402873048,5,9,10,89,100,1.0638759700175713,4,4,2,8
square_root,2.996027716638155,13.072791901670435,0.22918040302127995,5,10,10,89,100,1.0710501571704438,4,4,2,8
square_root,3.602850244347633,13.009075618477786,0.2769489816194341,6,1,10,89,100,1.0124959778572848,3,3,2,8
square_root,3.615819017878561,13.033966229301017,0.2774150979269853,6,2,10,89,100,0.9811493522630218,3,3,2,8
square_root,3.5935619457587618,12.991221412524116,0.27661463319333546,6,3,10,89,100,1.0136384743091411,3,3,2,8
square_root,3.661697566634791,13.121664785395696,0.2790573929849381,6,4,10,89,100,1.0032440060814012,3,3,2,8
square_root,3.614855754949964,13.032118995121687,0.27738050552662336,6,5,10,89,100,0.9714615281993086,3,3,2,8
square_root,3.6275218325895096,13.056388989995934,0.2778349998126579,6,6,10,89,100,0.9766933989308666,3,3,2,8
square_root,3.5887114656624,12.981888561633275,0.27643986070474297,6,7,10,89,100,0.9596896411875768,3,3,2,8
square_root,3.5862067898806202,12.97706683403614,0.27634956618045203,6,8,10,89,100,0.9980691156054788,3,3,2,8
square_root,3.58988093109892,12.984139314591095,0.2764820096365374,6,9,10,89,100,0.9877155521631836,3,3,2,8
square_root,3.630109566550913,13.061342259933946,0.2779277576766657,6,10,10,89,100,0.9943451477022612,3,3,2,8
square_root,4.296886020743518,13.10613089711693,0.3278531287741633,7,1,10,89,100,1.0958455933940734,3,2,2,8
square_root,4.2645207091711725,13.054029800078375,0.3266823176047575,7,2,10,89,100,1.0899324812936375,3,2,2,8
square_root,4.283015232667995,13.083825993566828,0.32735189498652045,7,3,10,89,100,1.0802089448565089,3,2,2,8
square_root,4.265566818957276,13.055716885588565,0.32672022963869435,7,4,10,89,100,1.0396101827531548,3,2,2,8
square_root,4.217109716954901,12.977351222706375,0.3249592035065104,7,5,10,89,100,1.06715509257283,3,2,2,8
square_root,4.283233533321082,13.084177310365353,0.3273597897460379,7,6,10,89,100,1.0050750471357,3,4,2,8
square_root,4.276082168717154,13.072663789506654,0.32710105894022445,7,7,10,89,100,1.1252337280968,3,2,2,8
square_root,4.233180535993012,13.003390746677717,0.32554436134856296,7,8,10,89,100,1.1430893183982849,3,2,2,8
square_root,4.22168711629131,12.984773007167465,0.32512598517979324,7,9,10,89,100,1.0920188155251829,3,2,2,8
square_root,4.262560459329238,13.050867904056568,0.32661126376157085,7,10,10,89,100,1.1139780238479904,3,2,2,8
square_root,4.878666104204111,13.020434399527028,0.37469303669171977,8,1,10,89,100,0.9932581625374396,3,2,2,8
square_root,4.911052921235534,13.065589398561876,0.37587687561772704,8,2,10,89,100,0.9928221389505101,2,2,2,8
square_root,4.9421487817007215,13.108804898754025,0.3770098662594688,8,3,10,89,100,1.0,2,2,2,8
square_root,4.911639294276241,13.066405571880141,0.3758982734200787,8,4,10,89,100,1.0,2,2,2,8
square_root,4.902046537587414,13.053047288799874,0.37554805626067095,8,5,10,89,100,1.0,2,2,2,8
square_root,4.880676747054566,13.023242064476905,0.3747666458851624,8,6,10,89,100,1.0,2,2,2,8
square_root,4.898052299260996,13.047481312610556,0.3754021317912881,8,7,10,89,100,0.964224968312714,2,2,2,8
square_root,4.885469428692127,13.029932246647835,0.3749420439196062,8,8,10,89,100,1.0,2,2,2,8
square_root,4.899754608952415,13.049853760128352,0.3754643307898819,8,9,10,89,100,1.0,2,2,2,8
square_root,4.934644084583209,13.098387687919214,0.3767367558630506,8,10,10,89,100,0.8947035486748256,2,2,2,8
square_root,5.49661338953876,12.999519470537484,0.4228320440610483,9,1,10,89,100,0.9966113188653932,2,2,2,8
square_root,5.46525778622974,12.960864805975337,0.4216738518644295,9,2,10,89,100,0.9971052482976712,2,2,2,8
square_root,5.508808281328101,13.014523391808787,0.4232815997545705,9,3,10,89,100,1.0200098732499945,2,2,2,8
square_root,5.62080727668882,13.151552775134654,0.4273873490677051,9,4,10,89,100,1.044622390645241,2,2,2,8
square_root,5.542432557807128,13.055807180283693,0.4245185671995115,9,5,10,89,100,1.0001697101910751,2,2,2,8
square_root,5.544703611154429,13.058591059842716,0.42460197932113,9,6,10,89,100,0.9938566858554592,2,2,2,8
square_root,5.540113851690579,13.052964299976068,0.4244333872652005,9,7,10,89,100,0.9723041813108272,2,2,2,8
square_root,5.501077878434616,13.005014257260651,0.4229966818654877,9,8,10,89,100,0.9846275426550138,2,2,2,8
square_root,5.546514578866437,13.060810554031743,0.42466848101967775,9,9,10,89,100,1.0419890479549652,2,2,2,8
square_root,5.537229892262949,13.049427554490842,0.42432741736302143,9,10,10,89,100,0.9978331391962212,2,2,2,8
square_root,6.1938166707029865,13.070007990977732,0.4738954004449423,10,1,10,89,100,0.9400625974518918,2,2,2,8
square_root,6.192177164083308,13.0682149989113,0.4738349625101186,10,2,10,89,100,0.9789797487477704,2,2,2,8
square_root,6.195896503776289,13.072282190501015,0.4739720588558395,10,3,10,89,100,0.9909754293463654,2,2,2,8
square_root,6.150554157668546,13.02261571372144,0.4722979079531571,10,4,10,89,100,1.0068874799813243,2,2,2,8
square_root,6.222072494719608,13.100871880868613,0.4749357562839607,10,5,10,89,100,0.958870823596212,2,2,2,8
square_root,6.1765356246298575,13.051097214689298,0.4732579585475794,10,6,10,89,100,0.9927122741703563,2,2,2,8
square_root,6.173242525330203,13.047490556141868,0.4731363857875536,10,7,10,89,100,1.0004562195642617,2,2,2,8
square_root,6.149964999542451,13.021969168705112,0.4722761143009215,10,8,10,89,100,0.9985740992893992,2,2,2,8
square_root,6.248577893582777,13.129760222921073,0.4759095206228077,10,9,10,89,100,1.0546707019028152,2,2,2,8
square_root,6.133237923826325,13.00359987249852,0.4716569245411487,10,10,10,89,100,0.9879930946457676,2,2,2,8
max,0.2998535376686969,8.995606130060908,0.03333333333333333,1,1,10,60,150,1.0014219698266789,30,30,2,8
max,0.2996046249549144,8.988138748647431,0.03333333333333333,1,2,10,60,150,1.000369123241326,30,30,2,8
max,0.3003951769083881,9.011855307251643,0.03333333333333333,1,3,10,60,150,1.0145700418679624,29,29,2,8
max,0.2984358106465917,8.953074319397752,0.03333333333333333,1,4,10,60,150,1.0015271442826568,29,29,2,8
max,0.2989773670679907,8.969321012039721,0.03333333333333333,1,5,10,60,150,1.0080587129414664,29,29,2,8
max,0.2993027713054393,8.97908313916318,0.03333333333333333,1,6,10,60,150,0.9936162870046712,30,30,2,8
max,0.30015905394696163,9.00477161840885,0.03333333333333333,1,7,10,60,150,0.9964941169824582,30,30,2,8
max,0.2984464432831642,8.953393298494928,0.03333333333333333,1,8,10,60,150,0.9817540762452616,29,29,2,8
max,0.29968945855054685,8.990683756516406,0.03333333333333333,1,9,10,60,150,0.9986177196310304,30,30,2,8
max,0.30085268647236796,9.02558059417104,0.03333333333333333,1,10,10,60,150,0.9941145653393256,30,30,2,8
max,0.7443937078781963,8.957878884571267,0.08309932713650703,2,1,10,60,150,1.0021782759638205,11,11,2,8
max,0.7537433815538777,9.028042595522264,0.08348912553067926,2,2,10,60,150,0.9867687878018964,11,11,2,8
max,0.7422745445547709,8.941918523414015,0.08301065846341119,2,3,10,60,150,1.0133052833750074,11,11,2,8
max,0.7502871258913248,9.002153250997859,0.083345295838877,2,4,10,60,150,1.0054341256611343,11,11,2,8
max,0.7447855560827358,8.960827734521239,0.08311570963622911,2,5,10,60,150,0.9918570946314136,11,11,2,8
max,0.7503762936107401,9.002821870290886,0.08334901039050494,2,6,10,60,150,1.0076078567991378,11,11,2,8
max,0.7503750705123171,9.002812699205844,0.08334895944003247,2,7,10,60,150,1.0108133890578626,11,11,2,8
max,0.7491947434235509,8.993959055134345,0.08329977252852414,2,8,10,60,150,0.9642426728565484,11,11,2,8
max,0.7453103778003191,8.964776136813319,0.08313764520451844,2,9,10,60,150,1.0167196532410507,11,11,2,8
max,0.7470394902099806,8.977775596403387,0.08320986442446326,2,10,10,60,150,0.9955835508066344,11,11,2,8
max,1.2000748586452157,9.000320817864065,0.13333689797626738,3,1,10,60,150,0.9874704499879288,7,6,2,8
max,1.1940090168669548,8.974292888688282,0.13304769876320316,3,2,10,60,150,0.9935526475007248,6,7,2,8
max,1.2005198472728849,9.002227680571377,0.13335808533968194,3,3,10,60,150,0.9794411188255494,6,6,2,8
max,1.2004130358716687,9.001770004549241,0.13335300005054715,3,4,10,60,150,1.0072019811464912,6,6,2,8
max,1.1992376521934551,8.996732286640967,0.13329702540712185,3,5,10,60,150,1.0630045652826818,6,6,2,8
max,1.201366478756491,9.005854705262404,0.1333983856140267,3,6,10,60,150,1.0212711120994238,6,6,2,8
max,1.1946486553219688,8.977040563965437,0.13307822848850487,3,7,10,60,150,0.9460867755048684,6,6,2,8
max,1.1932816893111238,8.971167653991658,0.13301297393324066,3,8,10,60,150,1.0224021649088249,6,7,2,8
max,1.190797621302388,8.960486887196739,0.13289429874663045,3,9,10,60,150,1.0079851610684154,6,6,2,8
max,1.200293744962398,9.001258831521858,0.13334732035024288,3,10,10,60,150,1.0072374722878277,6,6,2,8
max,1.637877245915556,8.963565363610225,0.18272608939350374,4,1,10,60,150,0.9973581524251206,5,5,2,8
max,1.6592262715264454,9.027640614401113,0.1837940102400185,4,2,10,60,150,0.9775568867072414,4,4,2,8
max,1.6554625696615768,9.016374303094636,0.18360623838491066,4,3,10,60,150,0.9672483219735478,4,4,2,8
max,1.6522893391824105,9.0068656606824,0.18344776101137333,4,4,10,60,150,0.985882740246455,5,4,2,8
max,1.6429952594759607,8.978963652031087,0.18298272753385147,4,5,10,60,150,0.9513408533959056,4,4,2,8
max,1.6437002269410002,8.981082787777087,0.18301804646295144,4,6,10,60,150,0.9780956249293722,5,4,2,8
max,1.651971109934816,9.005911582464089,0.1834318597077348,4,7,10,60,150,0.960163362825029,4,4,2,8
max,1.6527064190491805,9.0081159637042,0.18346859939507001,4,8,10,60,150,1.0193947514470283,4,4,2,8
max,1.644378690915293,8.983121829113255,0.18305203048522087,4,9,10,60,150,1.0300600037198555,4,5,2,8
max,1.6363733991126477,8.959036296086023,0.18265060493476706,4,10,10,60,150,1.0,4,4,2,8
max,2.087866229293423,8.971958666760726,0.2327101925946829,5,1,10,60,150,0.990799028146066,3,3,2,8
max,2.098775645526405,8.997174157092315,0.2332705368242736,5,2,10,60,150,1.0,3,3,2,8
max,2.105617851543584,9.012955665138568,0.2336212370030793,5,3,10,60,150,1.0,3,3,2,8
max,2.10228518339064,9.005272074759306,0.2334504905502069,5,4,10,60,150,1.0080491081427787,3,3,2,8
max,2.111666443445652,9.026885493604512,0.2339307887467669,5,5,10,60,150,1.0,3,3,2,8
max,2.1032199300163184,9.007427778402173,0.2334983950756038,5,6,10,60,150,0.9832321092196432,3,3,2,8
max,2.0797838069092887,8.953235095107095,0.2322941132246021,5,7,10,60,150,1.0106881532248166,3,3,2,8
max,2.1065133523485176,9.015019245023703,0.2336670943338601,5,8,10,60,150,1.0,3,3,2,8
max,2.07366006005394,8.939024858179861,0.2319783301817747,5,9,10,60,150,1.0,3,3,2,8
max,2.1084810209672487,9.019551982743437,0.233767821838743,5,10,10,60,150,1.0380868176330191,3,3,2,8
max,2.5499816823151065,8.999965654279388,0.2833323792855385,6,1,10,60,150,0.9448832868533602,3,3,2,8
max,2.5503355616171346,9.00062915741551,0.28335080992820866,6,2,10,60,150,0.98054101245215,3,3,2,8
max,2.544843253075768,8.990326225459052,0.28306461737386257,6,3,10,60,150,1.0350463197613788,3,3,2,8
max,2.538522398098809,8.978455320747553,0.2827348700207654,6,4,10,60,150,1.0253270475858691,3,3,2,8
max,2.5462296263198807,8.992927944455525,0.2831368873459868,6,5,10,60,150,0.9988296114591264,3,3,2,8
max,2.5411095922838207,8.983315987810148,0.28286988855028183,6,6,10,60,150,0.9711493153709728,3,3,2,8
max,2.5418535117323686,8.984713163280645,0.2829086989800179,6,7,10,60,150,1.0225591665356093,3,3,2,8
max,2.540306506397436,8.981807461554821,0.2828279850431895,6,8,10,60,150,0.989253581249692,3,3,2,8
max,2.5325020368500804,8.967135063675167,0.28242041843542137,6,9,10,60,150,0.9728403633669648,3,3,2,8
